fight_id,round,name,kd,sig_l,sig_a,sig_p,total_l,total_a,td_l,td_a,td_p,sub,rev,ctrl,head_l,head_a,body_l,body_a,leg_l,leg_a,distance_l,distance_a,clinch_l,clinch_a,ground_l,ground_a
5529,3,Jose Aldo,0,20,41,48%,21,42,0,0,---,0,0,0:00,9,27,2,4,9,10,20,41,0,0,0,0
5529,3,Ricardo Lamas,0,13,47,27%,13,47,0,1,0%,0,0,0:00,3,30,4,5,6,12,13,47,0,0,0,0
5529,4,Jose Aldo,0,4,7,57%,16,20,1,1,100%,2,0,2:58,3,6,0,0,1,1,1,3,3,3,0,1
5529,4,Ricardo Lamas,0,6,9,66%,20,24,0,4,0%,0,0,1:34,0,1,1,1,5,7,0,2,6,7,0,0
5529,5,Jose Aldo,0,0,0,---,10,10,1,1,100%,0,0,2:11,0,0,0,0,0,0,0,0,0,0,0,0
5529,5,Ricardo Lamas,0,9,25,36%,17,34,1,1,100%,0,0,2:32,8,23,1,2,0,0,1,4,0,0,8,21
5530,1,Frank Mir,0,1,11,9%,2,12,0,0,---,0,0,0:00,0,10,1,1,0,0,1,11,0,0,0,0
5530,1,Alistair Overeem,1,30,35,85%,50,57,0,0,---,0,0,2:30,18,23,10,10,2,2,6,7,5,5,19,23
5530,2,Frank Mir,0,2,9,22%,3,11,1,1,100%,1,0,0:29,0,6,0,0,2,3,2,9,0,0,0,0
5530,2,Alistair Overeem,0,14,17,82%,35,40,0,0,---,0,0,3:04,11,14,3,3,0,0,5,8,1,1,8,8
5530,3,Frank Mir,0,0,3,0%,0,3,0,2,0%,0,0,0:00,0,1,0,2,0,0,0,3,0,0,0,0
5530,3,Alistair Overeem,0,18,22,81%,54,60,0,0,---,0,0,3:04,11,15,6,6,1,1,3,5,0,0,15,17
5531,1,John Lineker,0,3,5,60%,21,25,0,0,---,2,0,0:00,1,2,1,1,1,2,2,4,0,0,1,1
5531,1,Ali Bagautinov,0,6,17,35%,25,39,2,2,100%,1,0,3:24,5,16,1,1,0,0,0,0,0,0,6,17
5531,2,John Lineker,0,22,42,52%,26,46,0,0,---,0,0,0:18,4,20,18,22,0,0,8,23,9,13,5,6
5531,2,Ali Bagautinov,0,23,50,46%,24,51,0,6,0%,0,0,0:33,16,42,5,6,2,2,17,41,6,9,0,0
5531,3,John Lineker,0,2,7,28%,5,10,0,0,---,0,0,0:03,0,4,2,3,0,0,1,5,1,2,0,0
5531,3,Ali Bagautinov,0,20,25,80%,37,43,4,4,100%,0,0,3:24,9,14,11,11,0,0,2,4,6,8,12,13
5532,1,Jamie Varner,0,7,32,21%,9,35,0,0,---,1,0,2:01,6,30,1,2,0,0,7,31,0,1,0,0
5532,1,Abel Trujillo,0,6,43,13%,15,52,0,1,0%,0,0,0:00,6,41,0,2,0,0,6,41,0,2,0,0
5532,2,Jamie Varner,0,29,64,45%,42,87,0,0,---,0,0,0:29,28,62,1,2,0,0,8,25,19,35,2,4
5532,2,Abel Trujillo,1,12,36,33%,12,36,0,2,0%,0,0,0:09,11,34,1,2,0,0,6,21,6,15,0,0
5533,1,John Makdessi,0,16,38,42%,18,40,0,0,---,0,0,0:00,9,26,2,6,5,6,12,29,4,9,0,0
5533,1,Alan Patrick,0,13,44,29%,15,46,1,4,25%,0,0,0:50,4,30,6,11,3,3,9,37,4,7,0,0
5533,2,John Makdessi,0,20,42,47%,21,43,0,0,---,0,0,0:00,9,22,6,15,5,5,16,34,4,8,0,0
5533,2,Alan Patrick,0,9,42,21%,9,42,1,4,25%,0,0,0:16,6,35,3,6,0,1,8,39,1,3,0,0
5533,3,John Makdessi,0,25,49,51%,27,51,0,0,---,0,0,0:01,12,29,10,17,3,3,23,45,2,4,0,0
5533,3,Alan Patrick,0,18,48,37%,18,48,0,3,0%,0,0,0:34,13,38,1,5,4,5,15,45,3,3,0,0
5534,1,Chris Cariaso,0,15,41,36%,17,43,0,0,---,0,0,0:00,6,31,9,10,0,0,8,28,1,7,6,6
5534,1,Danny Martinez,0,4,25,16%,4,25,2,5,40%,0,0,3:10,1,19,1,4,2,2,3,18,1,7,0,0
5534,2,Chris Cariaso,0,29,71,40%,34,77,0,0,---,0,0,0:00,23,60,4,9,2,2,24,63,5,6,0,2
5534,2,Danny Martinez,0,14,35,40%,14,35,2,5,40%,0,0,2:42,8,27,6,8,0,0,13,33,1,2,0,0
5534,3,Chris Cariaso,0,29,91,31%,34,96,0,0,---,0,0,0:00,22,79,5,9,2,3,25,84,4,7,0,0
5534,3,Danny Martinez,0,15,50,30%,15,50,1,4,25%,0,0,1:39,9,39,6,11,0,0,11,39,4,10,0,1
5535,1,Nick Catone,0,16,30,53%,16,30,1,2,50%,0,0,1:24,5,17,1,3,10,10,7,20,2,3,7,7
5535,1,Tom Watson,0,11,39,28%,12,40,0,0,---,0,0,0:00,1,26,3,6,7,7,10,37,0,0,1,2
5535,2,Nick Catone,0,7,26,26%,7,26,2,5,40%,0,0,1:22,4,23,0,0,3,3,6,24,1,2,0,0
5535,2,Tom Watson,0,17,46,36%,19,49,0,0,---,0,0,0:00,8,34,2,4,7,8,14,41,3,5,0,0
5535,3,Nick Catone,0,8,19,42%,11,22,2,4,50%,0,0,1:25,7,18,0,0,1,1,7,17,1,2,0,0
5535,3,Tom Watson,0,22,64,34%,23,65,0,0,---,0,0,0:04,11,46,0,5,11,13,18,59,3,4,1,1
5536,1,Al Iaquinta,1,19,40,47%,19,40,0,0,---,1,0,1:36,15,32,3,7,1,1,17,38,0,0,2,2
5536,1,Kevin Lee,0,14,51,27%,16,54,0,2,0%,0,0,0:00,11,47,3,4,0,0,12,47,0,1,2,3
5536,2,Al Iaquinta,0,5,10,50%,6,13,0,0,---,0,0,0:00,3,8,2,2,0,0,5,10,0,0,0,0
5536,2,Kevin Lee,0,10,21,47%,20,31,1,1,100%,2,0,4:10,8,17,2,4,0,0,4,13,0,0,6,8
5536,3,Al Iaquinta,0,25,72,34%,25,72,0,1,0%,0,0,0:12,23,66,1,4,1,2,25,72,0,0,0,0
5536,3,Kevin Lee,0,15,70,21%,15,70,0,5,0%,0,0,0:00,13,67,1,2,1,1,12,64,0,2,3,4
5537,1,Clint Hester,1,25,69,36%,25,69,0,0,---,0,0,0:16,17,58,5,7,3,4,23,65,1,1,1,3
5537,1,Andy Enz,0,18,51,35%,18,51,0,1,0%,0,0,0:00,9,37,5,6,4,8,18,51,0,0,0,0
5537,2,Clint Hester,0,21,45,46%,23,47,2,2,100%,0,0,0:53,16,40,1,1,4,4,18,42,1,1,2,2
5537,2,Andy Enz,0,19,60,31%,19,60,0,0,---,0,0,0:00,13,54,5,5,1,1,19,60,0,0,0,0
5537,3,Clint Hester,0,26,86,30%,26,86,0,1,0%,0,0,0:02,18,77,5,6,3,3,26,86,0,0,0,0
5537,3,Andy Enz,0,32,114,28%,32,114,0,0,---,0,0,0:00,23,104,7,7,2,3,32,113,0,0,0,1
5538,1,Anthony Rocco Martin,0,3,7,42%,7,12,1,3,33%,1,0,2:28,1,5,1,1,1,1,3,7,0,0,0,0
5538,1,Rashid Magomedov,0,6,14,42%,9,17,0,0,---,0,0,0:15,0,3,3,6,3,5,6,14,0,0,0,0
5538,2,Anthony Rocco Martin,0,8,21,38%,8,22,0,2,0%,0,0,0:52,1,14,2,2,5,5,6,18,2,3,0,0
5538,2,Rashid Magomedov,0,21,32,65%,32,43,0,0,---,0,0,0:54,2,9,12,15,7,8,16,27,4,4,1,1
5538,3,Anthony Rocco Martin,0,7,14,50%,9,16,0,3,0%,0,0,2:42,0,7,3,3,4,4,3,8,4,6,0,0
5538,3,Rashid Magomedov,0,19,27,70%,31,40,0,0,---,1,0,0:59,6,14,9,9,4,4,11,18,8,9,0,0
5539,1,Neil Magny,0,20,70,28%,25,79,1,4,25%,0,0,0:53,14,61,3,3,3,6,17,66,3,4,0,0
5539,1,Gasan Umalatov,0,6,12,50%,6,12,1,3,33%,0,0,0:48,2,6,1,3,3,3,6,12,0,0,0,0
5539,2,Neil Magny,0,27,66,40%,50,91,0,2,0%,0,0,1:32,14,50,6,9,7,7,17,56,10,10,0,0
5539,2,Gasan Umalatov,0,10,20,50%,12,22,0,2,0%,0,0,0:33,5,14,4,5,1,1,8,17,2,3,0,0
5539,3,Neil Magny,0,24,82,29%,30,89,0,1,0%,0,0,0:18,19,74,3,6,2,2,22,80,2,2,0,0
5539,3,Gasan Umalatov,0,18,44,40%,20,46,1,3,33%,0,0,0:55,5,28,9,12,4,4,15,40,1,2,2,2
5540,1,Benson Henderson,0,1,6,16%,8,15,1,1,100%,1,0,1:01,0,4,1,1,0,1,0,5,1,1,0,0
5540,1,Josh Thomson,0,1,2,50%,7,10,1,2,50%,0,0,3:12,0,1,1,1,0,0,0,1,1,1,0,0
5540,2,Benson Henderson,0,11,24,45%,18,32,0,0,---,0,0,1:15,2,11,7,11,2,2,9,19,2,5,0,0
5540,2,Josh Thomson,0,6,15,40%,7,16,1,2,50%,0,0,0:46,1,6,4,7,1,2,3,8,3,7,0,0
5540,3,Benson Henderson,0,17,30,56%,30,44,2,2,100%,0,0,1:28,9,19,6,6,2,5,12,24,4,5,1,1
5540,3,Josh Thomson,0,2,10,20%,2,10,0,3,0%,0,0,0:31,0,7,2,3,0,0,2,9,0,1,0,0
5540,4,Benson Henderson,0,6,10,60%,41,45,1,1,100%,0,0,1:00,2,3,0,3,4,4,3,7,3,3,0,0
5540,4,Josh Thomson,0,2,11,18%,8,18,2,2,100%,0,0,2:42,1,8,0,2,1,1,2,6,0,0,0,5
5540,5,Benson Henderson,0,11,21,52%,17,30,0,0,---,0,0,0:16,3,12,7,7,1,2,8,18,3,3,0,0
5540,5,Josh Thomson,0,8,20,40%,9,21,0,2,0%,0,0,0:41,3,11,1,4,4,5,7,18,1,2,0,0
5541,1,Stipe Miocic,0,11,43,25%,11,43,0,0,---,0,0,0:00,8,39,0,0,3,4,11,43,0,0,0,0
5541,1,Gabriel Gonzaga,0,17,36,47%,17,36,1,1,100%,0,0,0:05,10,25,0,1,7,10,16,35,1,1,0,0
5541,2,Stipe Miocic,0,25,77,32%,25,77,0,0,---,0,0,0:00,19,69,2,2,4,6,25,76,0,1,0,0
5541,2,Gabriel Gonzaga,0,6,26,23%,6,26,0,4,0%,0,0,0:00,3,18,0,3,3,5,5,25,1,1,0,0
5541,3,Stipe Miocic,0,27,67,40%,41,85,1,1,100%,0,0,2:05,21,61,4,4,2,2,10,38,0,0,17,29
5541,3,Gabriel Gonzaga,0,6,20,30%,10,25,0,1,0%,0,0,0:00,4,15,0,3,2,2,6,18,0,2,0,0
5542,1,Donald Cerrone,1,16,37,43%,16,37,1,1,100%,0,0,0:06,2,14,6,15,8,8,16,37,0,0,0,0
5542,1,Adriano Martins,0,13,29,44%,13,29,0,0,---,0,0,0:00,11,26,0,1,2,2,13,28,0,1,0,0
5543,1,Darren Elkins,0,5,36,13%,6,37,0,4,0%,0,0,0:26,3,32,2,4,0,0,5,36,0,0,0,0
5543,1,Jeremy Stephens,0,12,36,33%,12,36,0,0,---,0,0,0:25,5,25,3,3,4,8,10,33,0,0,2,3
5543,2,Darren Elkins,0,9,56,16%,13,60,0,4,0%,0,0,0:26,6,52,3,4,0,0,9,56,0,0,0,0
5543,2,Jeremy Stephens,0,15,45,33%,15,45,0,0,---,0,0,0:00,13,38,0,3,2,4,15,45,0,0,0,0
5543,3,Darren Elkins,0,7,45,15%,7,45,0,1,0%,4,0,0:22,5,38,1,6,1,1,6,44,1,1,0,0
5543,3,Jeremy Stephens,0,13,36,36%,13,36,1,1,100%,0,0,0:43,8,27,3,5,2,4,13,36,0,0,0,0
5544,1,Alex Caceres,0,16,65,24%,16,65,0,0,---,0,0,0:00,8,42,4,16,4,7,15,64,1,1,0,0
5544,1,Sergio Pettis,0,19,73,26%,19,73,0,0,---,0,0,0:00,15,66,1,4,3,3,19,73,0,0,0,0
5544,2,Alex Caceres,1,12,48,25%,12,48,0,0,---,0,0,0:32,6,39,6,7,0,2,12,46,0,1,0,1
5544,2,Sergio Pettis,0,13,51,25%,13,51,0,0,---,0,0,0:00,7,38,4,10,2,3,13,51,0,0,0,0
5544,3,Alex Caceres,0,25,51,49%,28,55,1,1,100%,1,0,1:01,17,40,6,9,2,2,22,47,1,1,2,3
5544,3,Sergio Pettis,0,17,53,32%,17,53,1,2,50%,0,0,0:13,14,48,3,5,0,0,15,50,2,2,0,1
5545,1,Eddie Wineland,0,17,53,32%,17,53,0,1,0%,0,0,0:00,8,42,6,8,3,3,13,48,4,5,0,0
5545,1,Yves Jabouin,0,21,62,33%,21,62,0,0,---,0,0,0:00,13,46,5,13,3,3,20,61,1,1,0,0
5545,2,Eddie Wineland,1,37,85,43%,41,89,0,0,---,0,0,1:15,34,79,3,6,0,0,9,35,1,1,27,49
5545,2,Yves Jabouin,0,12,47,25%,12,47,0,0,---,0,0,0:00,7,38,3,7,2,2,12,46,0,1,0,0
5546,1,Chico Camus,0,3,18,16%,9,25,0,1,0%,0,1,2:27,1,15,1,2,1,1,2,17,0,0,1,1
5546,1,Yaotzin Meza,0,5,21,23%,12,31,1,2,50%,0,0,1:02,1,13,2,4,2,4,3,17,2,4,0,0
5546,2,Chico Camus,0,5,12,41%,25,36,1,1,100%,0,0,2:39,5,12,0,0,0,0,4,9,0,0,1,3
5546,2,Yaotzin Meza,0,5,7,71%,25,33,0,1,0%,0,1,1:46,1,2,3,4,1,1,3,4,2,3,0,0
5546,3,Chico Camus,0,4,5,80%,10,11,1,1,100%,1,0,3:57,4,5,0,0,0,0,0,1,0,0,4,4
5546,3,Yaotzin Meza,0,2,7,28%,25,32,0,0,---,0,1,0:35,0,2,2,5,0,0,2,7,0,0,0,0
5547,1,Ramiro Hernandez,0,8,29,27%,8,29,0,0,---,0,0,0:00,5,26,2,2,1,1,8,29,0,0,0,0
5547,1,Hugo Viana,1,23,74,31%,23,74,0,0,---,0,0,0:04,16,59,5,13,2,2,23,71,0,1,0,2
5547,2,Ramiro Hernandez,0,8,27,29%,8,27,0,0,---,0,0,0:00,6,25,1,1,1,1,8,26,0,1,0,0
5547,2,Hugo Viana,0,28,78,35%,28,78,0,0,---,0,0,0:00,17,63,9,12,2,3,27,76,1,2,0,0
5547,3,Ramiro Hernandez,0,24,88,27%,24,88,0,0,---,0,0,0:00,23,84,1,4,0,0,24,87,0,1,0,0
5547,3,Hugo Viana,0,28,82,34%,28,82,0,0,---,0,0,0:00,23,75,5,7,0,0,28,82,0,0,0,0
5548,1,Daron Cruickshank,1,18,47,38%,23,54,0,0,---,1,0,0:18,12,39,2,3,4,5,12,37,6,9,0,1
5548,1,Mike Rio,0,9,27,33%,9,27,0,1,0%,0,0,0:01,6,21,1,4,2,2,5,18,4,9,0,0
5548,2,Daron Cruickshank,1,28,57,49%,28,57,1,1,100%,0,0,1:08,20,47,5,7,3,3,12,33,15,23,1,1
5548,2,Mike Rio,0,1,11,9%,5,15,0,1,0%,1,0,0:01,1,11,0,0,0,0,1,9,0,2,0,0
5549,1,George Sullivan,0,12,42,28%,21,52,2,5,40%,0,0,0:53,1,27,2,4,9,11,10,38,2,3,0,1
5549,1,Mike Rhodes,0,7,21,33%,10,24,1,2,50%,1,0,1:00,2,15,2,3,3,3,4,17,3,4,0,0
5549,2,George Sullivan,0,16,64,25%,21,70,0,5,0%,0,0,0:21,7,49,3,6,6,9,15,62,1,2,0,0
5549,2,Mike Rhodes,0,23,39,58%,23,39,0,1,0%,0,0,0:40,15,27,2,6,6,6,21,36,2,3,0,0
5549,3,George Sullivan,0,33,71,46%,39,78,0,4,0%,0,0,0:27,21,52,5,10,7,9,28,65,5,6,0,0
5549,3,Mike Rhodes,0,21,45,46%,24,49,1,1,100%,0,0,0:52,9,29,5,9,7,7,21,42,0,3,0,0
5550,1,Walt Harris,0,1,5,20%,1,5,0,0,---,0,0,0:00,0,4,0,0,1,1,1,5,0,0,0,0
5550,1,Nikita Krylov,1,11,16,68%,11,16,0,0,---,0,0,0:03,5,9,1,1,5,6,8,11,0,0,3,5
5551,1,Luke Rockhold,1,12,19,63%,12,19,0,0,---,0,0,0:16,4,11,7,7,1,1,8,15,3,3,1,1
5551,1,Constantinos Philippou,0,4,19,21%,4,19,0,0,---,0,0,0:00,1,15,1,2,2,2,3,18,1,1,0,0
5552,1,Lorenz Larkin,0,8,29,27%,8,29,0,0,---,0,0,0:00,3,20,0,1,5,8,8,29,0,0,0,0
5552,1,Brad Tavares,0,15,37,40%,18,40,1,1,100%,0,0,0:29,5,18,6,11,4,8,15,37,0,0,0,0
5552,2,Lorenz Larkin,0,8,17,47%,8,17,0,0,---,0,1,0:19,4,11,0,1,4,5,8,17,0,0,0,0
5552,2,Brad Tavares,0,16,36,44%,30,53,1,2,50%,0,0,1:44,5,19,5,11,6,6,16,36,0,0,0,0
5552,3,Lorenz Larkin,0,23,67,34%,27,71,0,0,---,0,0,0:23,21,65,1,1,1,1,5,30,18,37,0,0
5552,3,Brad Tavares,0,14,39,35%,14,39,0,6,0%,0,0,0:58,9,27,0,5,5,7,13,33,1,6,0,0
5553,1,TJ Dillashaw,0,24,60,40%,29,65,1,2,50%,0,0,1:17,15,49,6,8,3,3,19,47,5,12,0,1
5553,1,Mike Easton,0,15,36,41%,16,37,0,0,---,0,0,0:00,3,19,6,10,6,7,10,30,5,6,0,0
5553,2,TJ Dillashaw,0,45,61,73%,61,81,1,3,33%,0,0,3:40,19,35,6,6,20,20,15,19,20,27,10,15
5553,2,Mike Easton,0,11,20,55%,15,24,0,1,0%,0,0,0:00,6,13,3,5,2,2,8,15,3,5,0,0
5553,3,TJ Dillashaw,0,48,111,43%,48,111,0,0,---,0,0,0:00,36,96,8,10,4,5,40,95,8,16,0,0
5553,3,Mike Easton,0,20,55,36%,20,55,0,1,0%,0,0,0:00,5,37,5,7,10,11,17,51,3,4,0,0
5554,1,Yoel Romero,0,11,19,57%,11,19,0,2,0%,0,0,0:02,4,9,4,7,3,3,10,18,1,1,0,0
5554,1,Derek Brunson,0,12,28,42%,16,32,2,2,100%,0,0,0:54,6,19,0,1,6,8,11,24,1,4,0,0
5554,2,Yoel Romero,0,12,28,42%,36,53,0,2,0%,0,0,0:00,3,16,6,9,3,3,9,24,3,4,0,0
5554,2,Derek Brunson,0,10,32,31%,24,46,1,2,50%,0,0,2:02,7,24,0,4,3,4,8,26,0,0,2,6
5554,3,Yoel Romero,0,37,47,78%,40,50,0,0,---,0,0,0:51,20,29,15,16,2,2,12,17,2,3,23,27
5554,3,Derek Brunson,0,16,34,47%,16,34,0,1,0%,0,0,0:00,7,25,1,1,8,8,16,34,0,0,0,0
5555,1,John Moraga,0,2,8,25%,21,29,0,1,0%,0,0,0:00,0,3,1,3,1,2,0,3,2,5,0,0
5555,1,Dustin Ortiz,0,14,21,66%,27,36,1,4,25%,0,0,4:23,7,12,4,6,3,3,1,4,5,6,8,11
5555,2,John Moraga,0,30,53,56%,36,60,0,0,---,1,0,1:33,22,40,2,6,6,7,9,28,7,11,14,14
5555,2,Dustin Ortiz,0,3,19,15%,3,20,0,3,0%,0,0,1:02,1,14,0,2,2,3,3,17,0,2,0,0
5555,3,John Moraga,0,11,34,32%,18,41,0,1,0%,0,0,0:15,3,23,5,8,3,3,10,33,1,1,0,0
5555,3,Dustin Ortiz,0,18,43,41%,30,57,1,3,33%,0,0,1:45,14,38,0,0,4,5,8,28,7,10,3,5
5556,1,Cole Miller,0,24,62,38%,24,62,0,0,---,0,0,0:00,16,49,2,7,6,6,24,62,0,0,0,0
5556,1,Sam Sicilia,0,8,45,17%,8,45,0,0,---,0,0,0:00,4,41,1,1,3,3,8,45,0,0,0,0
5556,2,Cole Miller,1,14,29,48%,14,29,0,0,---,1,0,0:25,11,25,2,3,1,1,13,26,0,2,1,1
5556,2,Sam Sicilia,0,6,11,54%,6,11,0,2,0%,0,0,0:00,1,6,4,4,1,1,6,11,0,0,0,0
5557,1,Ramsey Nijem,0,15,42,35%,15,42,0,0,---,0,0,0:03,10,33,1,5,4,4,14,39,1,3,0,0
5557,1,Justin Edwards,0,12,39,30%,12,39,0,0,---,0,0,0:04,9,34,2,4,1,1,8,34,3,3,1,2
5557,2,Ramsey Nijem,0,15,34,44%,37,56,2,3,66%,1,0,3:03,14,32,1,2,0,0,6,18,3,5,6,11
5557,2,Justin Edwards,0,0,11,0%,1,12,0,0,---,1,0,0:00,0,9,0,1,0,1,0,8,0,3,0,0
5557,3,Ramsey Nijem,0,16,37,43%,23,50,3,4,75%,0,0,1:39,12,30,4,7,0,0,9,26,5,7,2,4
5557,3,Justin Edwards,0,13,26,50%,13,26,0,0,---,0,0,0:02,11,22,1,3,1,1,7,15,5,10,1,1
5558,1,Isaac Vallie-Flagg,0,11,33,33%,14,36,0,0,---,0,0,0:00,6,25,1,3,4,5,7,28,3,4,1,1
5558,1,Elias Silverio,1,39,58,67%,52,75,1,1,100%,0,0,3:12,23,40,9,11,7,7,20,36,13,15,6,7
5558,2,Isaac Vallie-Flagg,0,10,23,43%,16,29,0,0,---,0,0,0:00,7,20,1,1,2,2,7,20,3,3,0,0
5558,2,Elias Silverio,0,18,41,43%,42,68,2,2,100%,0,0,3:40,12,33,5,6,1,2,12,34,3,3,3,4
5558,3,Isaac Vallie-Flagg,0,0,3,0%,7,10,0,1,0%,0,0,0:00,0,3,0,0,0,0,0,2,0,1,0,0
5558,3,Elias Silverio,0,24,34,70%,42,56,1,1,100%,0,0,4:27,17,27,7,7,0,0,7,9,5,6,12,19
5559,1,Trevor Smith,0,19,32,59%,23,36,1,2,50%,1,0,1:29,8,20,4,5,7,7,9,16,4,6,6,10
5559,1,Brian Houston,0,8,19,42%,12,23,1,1,100%,0,0,0:43,5,16,2,2,1,1,4,15,4,4,0,0
5559,2,Trevor Smith,0,15,29,51%,15,29,0,5,0%,0,0,0:03,7,21,4,4,4,4,11,25,4,4,0,0
5559,2,Brian Houston,0,12,28,42%,12,28,0,0,---,0,0,0:36,8,23,1,2,3,3,10,26,2,2,0,0
5559,3,Trevor Smith,0,23,61,37%,23,61,0,1,0%,0,0,0:00,12,46,3,6,8,9,22,60,1,1,0,0
5559,3,Brian Houston,0,10,36,27%,10,36,0,0,---,0,0,0:10,7,32,0,1,3,3,10,36,0,0,0,0
5560,1,Alptekin Ozkilic,0,22,67,32%,22,67,3,3,100%,0,0,1:54,14,56,8,10,0,1,9,49,10,11,3,7
5560,1,Louis Smolka,0,16,46,34%,16,46,0,0,---,0,0,0:02,6,34,10,12,0,0,5,35,11,11,0,0
5560,2,Alptekin Ozkilic,0,26,71,36%,29,74,3,6,50%,0,0,1:05,19,58,7,13,0,0,22,66,4,5,0,0
5560,2,Louis Smolka,0,22,86,25%,23,87,0,0,---,0,0,0:05,13,68,8,17,1,1,14,68,7,16,1,2
5560,3,Alptekin Ozkilic,0,12,55,21%,12,55,3,5,60%,0,0,0:36,11,48,0,6,1,1,10,50,2,4,0,1
5560,3,Louis Smolka,0,54,113,47%,57,116,0,1,0%,1,1,1:34,51,110,1,1,2,2,31,70,6,6,17,37
5561,1,Vinc Pichel,0,12,21,57%,22,31,4,5,80%,0,0,2:45,2,11,0,0,10,10,6,13,5,5,1,3
5561,1,Garett Whiteley,0,22,40,55%,27,46,0,0,---,1,0,0:33,3,16,14,18,5,6,6,18,9,11,7,11
5561,2,Vinc Pichel,0,16,33,48%,37,55,2,2,100%,0,0,4:05,13,30,1,1,2,2,5,15,2,2,9,16
5561,2,Garett Whiteley,0,11,16,68%,15,20,0,0,---,0,0,0:00,7,11,3,4,1,1,5,9,2,2,4,5
5561,3,Vinc Pichel,0,16,27,59%,24,37,2,5,40%,1,0,4:03,5,15,6,6,5,6,1,11,8,8,7,8
5561,3,Garett Whiteley,0,11,16,68%,14,20,0,0,---,1,0,0:07,6,11,2,2,3,3,2,6,7,7,2,3
5562,1,Charlie Brenneman,0,5,9,55%,7,11,0,1,0%,0,0,0:00,2,6,2,2,1,1,2,5,3,4,0,0
5562,1,Beneil Dariush,1,9,21,42%,9,21,0,0,---,1,0,0:43,8,17,1,4,0,0,2,12,1,1,6,8
5563,1,Tarec Saffiedine,0,16,33,48%,16,33,0,0,---,0,0,0:00,5,18,2,2,9,13,15,32,1,1,0,0
5563,1,Hyun Gyu Lim,0,30,45,66%,32,47,0,0,---,0,0,0:17,21,35,8,9,1,1,29,43,0,0,1,2
5563,2,Tarec Saffiedine,0,38,63,60%,38,63,0,1,0%,0,0,0:00,21,44,3,4,14,15,38,63,0,0,0,0
5563,2,Hyun Gyu Lim,0,21,79,26%,21,79,0,0,---,0,0,0:00,18,75,2,3,1,1,21,79,0,0,0,0
5563,3,Tarec Saffiedine,1,21,25,84%,41,45,1,1,100%,0,0,2:39,10,13,2,2,9,10,16,19,0,1,5,5
5563,3,Hyun Gyu Lim,0,8,16,50%,10,19,0,0,---,1,0,0:02,5,11,2,4,1,1,6,14,1,1,1,1
5563,4,Tarec Saffiedine,1,19,36,52%,45,62,0,0,---,1,0,3:36,10,22,4,4,5,10,18,34,0,0,1,2
5563,4,Hyun Gyu Lim,0,12,42,28%,12,42,0,0,---,0,0,0:00,9,36,3,6,0,0,12,42,0,0,0,0
5563,5,Tarec Saffiedine,1,26,45,57%,26,45,0,1,0%,0,0,0:04,14,30,2,2,10,13,26,45,0,0,0,0
5563,5,Hyun Gyu Lim,0,51,95,53%,51,95,0,0,---,0,0,0:00,39,82,12,13,0,0,51,95,0,0,0,0
5564,1,Tatsuya Kawajiri,0,31,35,88%,61,65,2,10,20%,0,0,3:36,29,33,0,0,2,2,5,9,0,0,26,26
5564,1,Sean Soriano,0,16,23,69%,19,26,0,0,---,0,0,0:04,13,20,1,1,2,2,7,13,3,4,6,6
5564,2,Tatsuya Kawajiri,0,1,1,100%,1,1,1,2,50%,1,0,0:32,1,1,0,0,0,0,1,1,0,0,0,0
5564,2,Sean Soriano,0,3,3,100%,4,4,0,0,---,0,0,0:03,1,1,2,2,0,0,1,1,2,2,0,0
5565,1,Kiichi Kunimoto,0,12,23,52%,12,23,0,3,0%,0,0,0:57,9,19,0,0,3,4,7,18,5,5,0,0
5565,1,Luiz Dutra,0,10,18,55%,17,25,0,0,---,0,0,0:00,5,13,4,4,1,1,9,17,1,1,0,0
5566,1,Kyung Ho Kang,0,14,21,66%,25,32,1,1,100%,3,0,1:20,11,17,0,0,3,4,5,11,0,0,9,10
5566,1,Shunichi Shimizu,0,1,3,33%,1,3,0,3,0%,0,0,1:02,0,1,0,0,1,2,1,3,0,0,0,0
5566,2,Kyung Ho Kang,0,19,33,57%,58,72,0,0,---,0,1,3:41,17,30,0,0,2,3,2,8,1,1,16,24
5566,2,Shunichi Shimizu,0,1,2,50%,4,11,0,2,0%,0,1,0:39,0,0,0,1,1,1,1,2,0,0,0,0
5566,3,Kyung Ho Kang,0,32,40,80%,61,71,1,1,100%,1,0,3:14,31,39,1,1,0,0,0,3,0,0,32,37
5566,3,Shunichi Shimizu,0,0,1,0%,0,1,0,1,0%,0,0,0:08,0,0,0,1,0,0,0,1,0,0,0,0
5567,1,Max Holloway,1,37,81,45%,37,81,0,0,---,0,0,0:01,30,71,7,10,0,0,23,61,14,20,0,0
5567,1,Will Chope,0,26,102,25%,26,102,0,2,0%,0,0,0:16,18,90,2,5,6,7,25,97,1,5,0,0
5567,2,Max Holloway,1,37,58,63%,42,64,0,0,---,0,0,0:15,28,48,7,8,2,2,7,12,27,41,3,5
5567,2,Will Chope,0,7,19,36%,8,20,0,3,0%,0,0,0:45,5,14,0,2,2,3,3,14,4,5,0,0
5568,1,Katsunori Kikuno,0,7,18,38%,12,23,0,0,---,0,0,1:40,3,13,2,2,2,3,6,16,1,2,0,0
5568,1,Quinn Mulhern,0,11,35,31%,11,35,0,4,0%,0,0,0:00,9,27,1,5,1,3,11,35,0,0,0,0
