fight_id,fighter1,fighter2,result,bout,method,round,time,format,ref
7082,Frank Mir,Antonio Rodrigo Nogueira,Frank Mir,UFC Interim Heavyweight Title Bout,KO/TKO,2,1:54,5 Rnd (5-5-5-5-5),Herb Dean
7083,CB Dollaway,Mike Massenzio,CB Dollaway,Middleweight Bout,KO/TKO,1,3:01,3 Rnd (5-5-5),Yves Lavigne
7084,Quinton Jackson,Wanderlei Silva,Quinton Jackson,Light Heavyweight Bout,KO/TKO,1,3:21,3 Rnd (5-5-5),Yves Lavigne
7085,Cheick Kongo,Mostapha Al-Turk,Cheick Kongo,Heavyweight Bout,KO/TKO,1,4:37,3 Rnd (5-5-5),Steve Mazzagatti
7086,Yushin Okami,Dean Lister,Yushin Okami,Middleweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean
7087,Antoni Hardonk,Mike Wessel,Antoni Hardonk,Heavyweight Bout,KO/TKO,2,2:09,3 Rnd (5-5-5),Yves Lavigne
7088,Matt Hamill,Reese Andy,Matt Hamill,Light Heavyweight Bout,KO/TKO,2,2:19,3 Rnd (5-5-5),Steve Mazzagatti
7089,Brad Blackburn,Ryo Chonan,Brad Blackburn,Welterweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean
7090,Pat Barry,Dan Evensen,Pat Barry,Heavyweight Bout,KO/TKO,1,2:36,3 Rnd (5-5-5),Yves Lavigne
7091,Efrain Escudero,Phillipe Nover,Efrain Escudero,Ultimate Fighter 8 Lightweight Tournament Title Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Steve Mazzagatti
7092,Ryan Bader,Vinny Magalhaes,Ryan Bader,Ultimate Fighter 8 Light Heavyweight Tournament Title Bout,KO/TKO,1,2:18,3 Rnd (5-5-5),Herb Dean
7093,Anthony Johnson,Kevin Burns,Anthony Johnson,Welterweight Bout,KO/TKO,3,0:28,3 Rnd (5-5-5),Mario Yamasaki
7094,Wilson Gouveia,Jason MacDonald,Wilson Gouveia,Middleweight Bout,KO/TKO,1,2:18,3 Rnd (5-5-5),Josh Rosenthal
7095,Junie Browning,David Kaplan,Junie Browning,Lightweight Bout,Submission,2,1:32,3 Rnd (5-5-5),Steve Mazzagatti
7096,Krzysztof Soszynski,Shane Primm,Krzysztof Soszynski,Light Heavyweight Bout,Submission,2,3:27,3 Rnd (5-5-5),Herb Dean
7097,Eliot Marshall,Jules Bruchez,Eliot Marshall,Light Heavyweight Bout,Submission,1,1:27,3 Rnd (5-5-5),Mario Yamasaki
7098,Tom Lawlor,Kyle Kingsbury,Tom Lawlor,Light Heavyweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Josh Rosenthal
7099,Shane Nelson,George Roop,Shane Nelson,Lightweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Mario Yamasaki
7100,Rolando Delgado,John Polakowski,Rolando Delgado,Lightweight Bout,Submission,2,2:18,3 Rnd (5-5-5),Josh Rosenthal
7101,Josh Koscheck,Yoshiyuki Yoshida,Josh Koscheck,Welterweight Bout,KO/TKO,1,2:15,3 Rnd (5-5-5),Mario Yamasaki
7102,Mike Swick,Jonathan Goulet,Mike Swick,Welterweight Bout,KO/TKO,1,0:33,3 Rnd (5-5-5),Dan Miragliotta
7103,Steve Cantwell,Razak Al-Hassan,Steve Cantwell,Light Heavyweight Bout,Submission,1,4:04,3 Rnd (5-5-5),Mario Yamasaki
7104,Tim Credeur,Nate Loughran,Tim Credeur,Middleweight Bout,KO/TKO,2,5:00,3 Rnd (5-5-5),Dan Miragliotta
7105,Jim Miller,Matt Wiman,Jim Miller,Lightweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Mario Yamasaki
7106,Luigi Fioravanti,Brodie Farber,Luigi Fioravanti,Catch Weight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Al Coley
7107,Steve Bruno,Johnny Rees,Steve Bruno,Welterweight Bout,Submission,2,3:44,3 Rnd (5-5-5),Donnie Jessup
7108,Ben Saunders,Brandon Wolff,Ben Saunders,Welterweight Bout,KO/TKO,1,1:49,3 Rnd (5-5-5),Al Coley
7109,Dale Hartt,Corey Hill,Dale Hartt,Lightweight Bout,KO/TKO,2,0:20,3 Rnd (5-5-5),Donnie Jessup
7110,Justin McCully,Eddie Sanchez,Justin McCully,Heavyweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Dan Miragliotta
7111,Brock Lesnar,Randy Couture,Brock Lesnar,UFC Heavyweight Title Bout,KO/TKO,2,3:07,5 Rnd (5-5-5-5-5),Mario Yamasaki
7112,Kenny Florian,Joe Stevenson,Kenny Florian,Lightweight Bout,Submission,1,4:03,3 Rnd (5-5-5),Herb Dean
7113,Dustin Hazelett,Tamdan McCrory,Dustin Hazelett,Welterweight Bout,Submission,1,3:59,3 Rnd (5-5-5),Steve Mazzagatti
7114,Gabriel Gonzaga,Josh Hendricks,Gabriel Gonzaga,Heavyweight Bout,KO/TKO,1,1:01,3 Rnd (5-5-5),Steve Mazzagatti
7115,Demian Maia,Nate Quarry,Demian Maia,Middleweight Bout,Submission,1,2:13,3 Rnd (5-5-5),Herb Dean
7116,Aaron Riley,Jorge Gurgel,Aaron Riley,Lightweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Mario Yamasaki
7117,Jeremy Stephens,Rafael Dos Anjos,Jeremy Stephens,Lightweight Bout,KO/TKO,3,0:39,3 Rnd (5-5-5),Steve Mazzagatti
7118,Mark Bocek,Alvin Robinson,Mark Bocek,Lightweight Bout,Submission,3,3:16,3 Rnd (5-5-5),Mario Yamasaki
7119,Matt Brown,Ryan Thomas,Matt Brown,Welterweight Bout,Submission,2,0:57,3 Rnd (5-5-5),Herb Dean
7120,Anderson Silva,Patrick Cote,Anderson Silva,UFC Middleweight Title Bout,KO/TKO,3,0:39,5 Rnd (5-5-5-5-5),Herb Dean
7121,Thiago Alves,Josh Koscheck,Thiago Alves,Welterweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),David Smith
7122,Gray Maynard,Rich Clementi,Gray Maynard,Lightweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Todd Frederickson
7123,Junior Dos Santos,Fabricio Werdum,Junior Dos Santos,Heavyweight Bout,KO/TKO,1,1:21,3 Rnd (5-5-5),Marc Fennell
7124,Sean Sherk,Tyson Griffin,Sean Sherk,Lightweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),David Smith
7125,Thales Leites,Drew McFedries,Thales Leites,Middleweight Bout,Submission,1,1:18,3 Rnd (5-5-5),Marc Fennell
7126,Spencer Fisher,Shannon Gugerty,Spencer Fisher,Lightweight Bout,Submission,3,3:56,3 Rnd (5-5-5),David Smith
7127,Dan Miller,Matt Horwich,Dan Miller,Middleweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Mike Reid
7128,Hermes Franca,Marcus Aurelio,Hermes Franca,Lightweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Todd Frederickson
7129,Pete Sell,Joshua Burkman,Pete Sell,Welterweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Mike Reid
7130,Michael Bisping,Chris Leben,Michael Bisping,Middleweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Dan Miragliotta
7131,Keith Jardine,Brandon Vera,Keith Jardine,Light Heavyweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Kevin Mulhall
7132,Luiz Cane,Rameau Thierry Sokoudjou,Luiz Cane,Light Heavyweight Bout,KO/TKO,2,4:15,3 Rnd (5-5-5),Marc Goddard
7133,Chris Lytle,Paul Taylor,Chris Lytle,Welterweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Kevin Mulhall
7134,Marcus Davis,Paul Kelly,Marcus Davis,Welterweight Bout,Submission,2,2:16,3 Rnd (5-5-5),Marc Goddard
7135,Dan Hardy,Akihiro Gono,Dan Hardy,Welterweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Dan Miragliotta
7136,Shane Carwin,Neil Wain,Shane Carwin,Heavyweight Bout,KO/TKO,1,1:31,3 Rnd (5-5-5),Dan Miragliotta
7137,David Bielkheden,Jess Liaudin,David Bielkheden,Lightweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Kevin Mulhall
7138,Terry Etim,Sam Stout,Terry Etim,Lightweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Leon Roberts
7139,Jim Miller,David Baron,Jim Miller,Lightweight Bout,Submission,3,3:19,3 Rnd (5-5-5),Marc Goddard
7140,Per Eklund,Samy Schiavo,Per Eklund,Lightweight Bout,Submission,3,1:47,3 Rnd (5-5-5),Leon Roberts
7141,Nate Diaz,Josh Neer,Nate Diaz,Lightweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Josh Rosenthal
7142,Clay Guida,Mac Danzig,Clay Guida,Lightweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Yves Lavigne
7143,Alan Belcher,Ed Herman,Alan Belcher,Middleweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Dan Miragliotta
7144,Eric Schafer,Houston Alexander,Eric Schafer,Light Heavyweight Bout,Submission,1,4:53,3 Rnd (5-5-5),Josh Rosenthal
7145,Alessio Sakara,Joe Vedepo,Alessio Sakara,Middleweight Bout,KO/TKO,1,1:27,3 Rnd (5-5-5),Yves Lavigne
7146,Wilson Gouveia,Ryan Jensen,Wilson Gouveia,Middleweight Bout,Submission,2,2:04,3 Rnd (5-5-5),Dan Miragliotta
7147,Joe Lauzon,Kyle Bradley,Joe Lauzon,Lightweight Bout,KO/TKO,2,1:34,3 Rnd (5-5-5),Josh Arney
7148,Jason Brilz,Brad Morris,Jason Brilz,Light Heavyweight Bout,KO/TKO,2,2:54,3 Rnd (5-5-5),Mark Powell
7149,Mike Massenzio,Drew McFedries,Mike Massenzio,Middleweight Bout,Submission,1,1:28,3 Rnd (5-5-5),Jim Axtel
7150,Dan Miller,Rob Kimmons,Dan Miller,Middleweight Bout,Submission,1,1:27,3 Rnd (5-5-5),Josh Arney
7151,Rashad Evans,Chuck Liddell,Rashad Evans,Light Heavyweight Bout,KO/TKO,2,1:51,3 Rnd (5-5-5),Herb Dean
7152,Rich Franklin,Matt Hamill,Rich Franklin,Light Heavyweight Bout,KO/TKO,3,0:39,3 Rnd (5-5-5),Mario Yamasaki
7153,Dan Henderson,Rousimar Palhares,Dan Henderson,Middleweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean
7154,Nate Marquardt,Martin Kampmann,Nate Marquardt,Middleweight Bout,KO/TKO,1,1:22,3 Rnd (5-5-5),Mario Yamasaki
7155,Dong Hyun Kim,Matt Brown,Dong Hyun Kim,Welterweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Mario Yamasaki
7156,Kurt Pellegrino,Thiago Tavares,Kurt Pellegrino,Lightweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Yves Lavigne
7157,Tim Boetsch,Michael Patt,Tim Boetsch,Light Heavyweight Bout,KO/TKO,1,2:03,3 Rnd (5-5-5),Herb Dean
7158,Jason MacDonald,Jason Lambert,Jason MacDonald,Middleweight Bout,Submission,2,1:20,3 Rnd (5-5-5),Yves Lavigne
7159,Ryo Chonan,Roan Carneiro,Ryo Chonan,Welterweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Herb Dean
7160,Georges St-Pierre,Jon Fitch,Georges St-Pierre,UFC Welterweight Title Bout,Decision - Unanimous,5,5:00,5 Rnd (5-5-5-5-5),Yves Lavigne
7161,Brock Lesnar,Heath Herring,Brock Lesnar,Heavyweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Dan Miragliotta
7162,Rob Emerson,Manvel Gamburyan,Rob Emerson,Lightweight Bout,KO/TKO,1,0:12,3 Rnd (5-5-5),Yves Lavigne
7163,Kenny Florian,Roger Huerta,Kenny Florian,Lightweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Dan Miragliotta
7164,Demian Maia,Jason MacDonald,Demian Maia,Middleweight Bout,Submission,3,2:44,3 Rnd (5-5-5),Yves Lavigne
7165,Tamdan McCrory,Luke Cummo,Tamdan McCrory,Welterweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Dan Miragliotta
7166,Cheick Kongo,Dan Evensen,Cheick Kongo,Heavyweight Bout,KO/TKO,1,4:55,3 Rnd (5-5-5),Yves Lavigne
7167,Jon Jones,Andre Gusmao,Jon Jones,Light Heavyweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Darryl Guthmiller
7168,Chris Wilson,Steve Bruno,Chris Wilson,Welterweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Nick Gamst
7169,Ben Saunders,Ryan Thomas,Ben Saunders,Welterweight Bout,Submission,2,2:28,3 Rnd (5-5-5),Darryl Guthmiller
7170,Anderson Silva,James Irvin,Anderson Silva,Light Heavyweight Bout,KO/TKO,1,1:01,3 Rnd (5-5-5),Mario Yamasaki
7171,Brandon Vera,Reese Andy,Brandon Vera,Light Heavyweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Steve Mazzagatti
7172,Frankie Edgar,Hermes Franca,Frankie Edgar,Lightweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Yves Lavigne
7173,Cain Velasquez,Jake O'Brien,Cain Velasquez,Heavyweight Bout,KO/TKO,1,2:02,3 Rnd (5-5-5),Mario Yamasaki
7174,Kevin Burns,Anthony Johnson,Kevin Burns,Welterweight Bout,KO/TKO,3,3:35,3 Rnd (5-5-5),Steve Mazzagatti
7175,CB Dollaway,Jesse Taylor,CB Dollaway,Middleweight Bout,Submission,1,3:58,3 Rnd (5-5-5),Yves Lavigne
7176,Tim Credeur,Cale Yarbrough,Tim Credeur,Middleweight Bout,KO/TKO,1,1:54,3 Rnd (5-5-5),Mario Yamasaki
7177,Rory Markham,Brodie Farber,Rory Markham,Welterweight Bout,KO/TKO,1,1:37,3 Rnd (5-5-5),Steve Mazzagatti
7178,Nate Loughran,Johnny Rees,Nate Loughran,Middleweight Bout,Submission,1,4:21,3 Rnd (5-5-5),Yves Lavigne
7179,Brad Blackburn,James Giboo,Brad Blackburn,Welterweight Bout,KO/TKO,2,2:29,3 Rnd (5-5-5),Steve Mazzagatti
7180,Shannon Gugerty,Dale Hartt,Shannon Gugerty,Lightweight Bout,Submission,1,3:33,3 Rnd (5-5-5),Yves Lavigne
7181,Forrest Griffin,Quinton Jackson,Forrest Griffin,UFC Light Heavyweight Title Bout,Decision - Unanimous,5,5:00,5 Rnd (5-5-5-5-5),Yves Lavigne
7182,Patrick Cote,Ricardo Almeida,Patrick Cote,Middleweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Herb Dean
7183,Joe Stevenson,Gleison Tibau,Joe Stevenson,Lightweight Bout,Submission,2,2:57,3 Rnd (5-5-5),Steve Mazzagatti
7184,Josh Koscheck,Chris Lytle,Josh Koscheck,Welterweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Yves Lavigne
7185,Tyson Griffin,Marcus Aurelio,Tyson Griffin,Lightweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean
7186,Gabriel Gonzaga,Justin McCully,Gabriel Gonzaga,Heavyweight Bout,Submission,1,1:57,3 Rnd (5-5-5),Steve Mazzagatti
7187,Cole Miller,Jorge Gurgel,Cole Miller,Lightweight Bout,Submission,3,4:48,3 Rnd (5-5-5),Yves Lavigne
7188,Melvin Guillard,Dennis Siver,Melvin Guillard,Lightweight Bout,KO/TKO,1,0:36,3 Rnd (5-5-5),Herb Dean
7189,Justin Buchholz,Corey Hill,Justin Buchholz,Lightweight Bout,Submission,2,3:57,3 Rnd (5-5-5),Steve Mazzagatti
7190,Kendall Grove,Evan Tanner,Kendall Grove,Middleweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Steve Mazzagatti
7191,Amir Sadollah,CB Dollaway,Amir Sadollah,Ultimate Fighter 7 Middleweight Tournament Title Bout,Submission,1,3:02,3 Rnd (5-5-5),Herb Dean
7192,Diego Sanchez,Luigi Fioravanti,Diego Sanchez,Welterweight Bout,KO/TKO,3,4:07,3 Rnd (5-5-5),Josh Rosenthal
7193,Spencer Fisher,Jeremy Stephens,Spencer Fisher,Lightweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Steve Mazzagatti
7194,Matthew Riddle,Dante Rivera,Matthew Riddle,Middleweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean
7195,Dustin Hazelett,Joshua Burkman,Dustin Hazelett,Welterweight Bout,Submission,2,4:46,3 Rnd (5-5-5),Josh Rosenthal
7196,Drew McFedries,Marvin Eastman,Drew McFedries,Middleweight Bout,KO/TKO,1,1:08,3 Rnd (5-5-5),Steve Mazzagatti
7197,Matt Brown,Matt Arroyo,Matt Brown,Welterweight Bout,KO/TKO,2,3:40,3 Rnd (5-5-5),Herb Dean
7198,Dean Lister,Jeremy Horn,Dean Lister,Middleweight Bout,Submission,1,3:52,3 Rnd (5-5-5),Josh Rosenthal
7199,Rob Kimmons,Rob Yundt,Rob Kimmons,Middleweight Bout,Submission,1,3:58,3 Rnd (5-5-5),Herb Dean
7200,Thiago Alves,Matt Hughes,Thiago Alves,Welterweight Bout,KO/TKO,2,1:02,3 Rnd (5-5-5),Herb Dean
7201,Michael Bisping,Jason Day,Michael Bisping,Middleweight Bout,KO/TKO,1,3:42,3 Rnd (5-5-5),Dan Miragliotta
7202,Mike Swick,Marcus Davis,Mike Swick,Welterweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Mario Yamasaki
7203,Thales Leites,Nate Marquardt,Thales Leites,Middleweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Herb Dean
7204,Fabricio Werdum,Brandon Vera,Fabricio Werdum,Heavyweight Bout,KO/TKO,1,4:40,3 Rnd (5-5-5),Dan Miragliotta
7205,Martin Kampmann,Jorge Rivera,Martin Kampmann,Middleweight Bout,Submission,1,2:44,3 Rnd (5-5-5),Herb Dean
7206,Matt Wiman,Thiago Tavares,Matt Wiman,Lightweight Bout,KO/TKO,2,1:57,3 Rnd (5-5-5),Dan Miragliotta
7207,Kevin Burns,Roan Carneiro,Kevin Burns,Welterweight Bout,Submission,2,3:50,3 Rnd (5-5-5),Mario Yamasaki
7208,Luiz Cane,Jason Lambert,Luiz Cane,Light Heavyweight Bout,KO/TKO,1,2:07,3 Rnd (5-5-5),Herb Dean
7209,Paul Taylor,Jess Liaudin,Paul Taylor,Welterweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Dan Miragliotta
7210,Antoni Hardonk,Eddie Sanchez,Antoni Hardonk,Heavyweight Bout,KO/TKO,2,4:15,3 Rnd (5-5-5),Mario Yamasaki
7211,BJ Penn,Sean Sherk,BJ Penn,UFC Lightweight Title Bout,KO/TKO,3,5:00,5 Rnd (5-5-5-5-5),Mario Yamasaki
7212,Wanderlei Silva,Keith Jardine,Wanderlei Silva,Light Heavyweight Bout,KO/TKO,1,0:36,3 Rnd (5-5-5),Steve Mazzagatti
7213,Goran Reljic,Wilson Gouveia,Goran Reljic,Light Heavyweight Bout,KO/TKO,2,3:15,3 Rnd (5-5-5),Herb Dean
7214,Lyoto Machida,Tito Ortiz,Lyoto Machida,Light Heavyweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Yves Lavigne
7215,Thiago Silva,Antonio Mendes,Thiago Silva,Light Heavyweight Bout,KO/TKO,1,2:24,3 Rnd (5-5-5),Herb Dean
7216,Rousimar Palhares,Ivan Salaverry,Rousimar Palhares,Middleweight Bout,Submission,1,2:36,3 Rnd (5-5-5),Mario Yamasaki
7217,Rameau Thierry Sokoudjou,Kazuhiro Nakamura,Rameau Thierry Sokoudjou,Light Heavyweight Bout,KO/TKO,1,5:00,3 Rnd (5-5-5),Steve Mazzagatti
7218,Rich Clementi,Terry Etim,Rich Clementi,Lightweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Yves Lavigne
7219,Yoshiyuki Yoshida,War Machine,Yoshiyuki Yoshida,Welterweight Bout,Submission,1,0:56,3 Rnd (5-5-5),Herb Dean
7220,Dong Hyun Kim,Jason Tan,Dong Hyun Kim,Welterweight Bout,KO/TKO,3,0:25,3 Rnd (5-5-5),Steve Mazzagatti
7221,Shane Carwin,Christian Wellisch,Shane Carwin,Heavyweight Bout,KO/TKO,1,0:44,3 Rnd (5-5-5),Yves Lavigne
7222,Georges St-Pierre,Matt Serra,Georges St-Pierre,UFC Welterweight Title Bout,KO/TKO,2,4:45,5 Rnd (5-5-5-5-5),Yves Lavigne
7223,Rich Franklin,Travis Lutter,Rich Franklin,Middleweight Bout,KO/TKO,2,3:01,3 Rnd (5-5-5),Steve Mazzagatti
7224,Nate Quarry,Kalib Starnes,Nate Quarry,Middleweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Dan Miragliotta
7225,Michael Bisping,Charles McCarthy,Michael Bisping,Middleweight Bout,KO/TKO,1,5:00,3 Rnd (5-5-5),Philippe Chartier
7226,Mac Danzig,Mark Bocek,Mac Danzig,Lightweight Bout,Submission,3,3:48,3 Rnd (5-5-5),Yves Lavigne
7227,Jason MacDonald,Joe Doerksen,Jason MacDonald,Middleweight Bout,KO/TKO,2,0:54,3 Rnd (5-5-5),Steve Mazzagatti
7228,Jason Day,Alan Belcher,Jason Day,Middleweight Bout,KO/TKO,1,3:58,3 Rnd (5-5-5),Dan Miragliotta
7229,Demian Maia,Ed Herman,Demian Maia,Middleweight Bout,Submission,2,2:27,3 Rnd (5-5-5),Philippe Chartier
7230,Rich Clementi,Sam Stout,Rich Clementi,Lightweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Yves Lavigne
7231,Cain Velasquez,Brad Morris,Cain Velasquez,Heavyweight Bout,KO/TKO,1,2:10,3 Rnd (5-5-5),Steve Mazzagatti
7232,Jonathan Goulet,Kuniyoshi Hironaka,Jonathan Goulet,Welterweight Bout,KO/TKO,2,2:07,3 Rnd (5-5-5),Dan Miragliotta
7233,Kenny Florian,Joe Lauzon,Kenny Florian,Lightweight Bout,KO/TKO,2,3:28,3 Rnd (5-5-5),Herb Dean
7234,Gray Maynard,Frankie Edgar,Gray Maynard,Lightweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Adam Martinez
7235,Thiago Alves,Karo Parisyan,Thiago Alves,Welterweight Bout,KO/TKO,2,0:24,3 Rnd (5-5-5),Steve Mazzagatti
7236,Matt Hamill,Tim Boetsch,Matt Hamill,Light Heavyweight Bout,KO/TKO,2,1:25,3 Rnd (5-5-5),Adam Martinez
7237,Nate Diaz,Kurt Pellegrino,Nate Diaz,Lightweight Bout,Submission,2,3:06,3 Rnd (5-5-5),Herb Dean
7238,James Irvin,Houston Alexander,James Irvin,Light Heavyweight Bout,KO/TKO,1,0:08,3 Rnd (5-5-5),Steve Mazzagatti
7239,Josh Neer,Din Thomas,Josh Neer,Lightweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean
7240,Marcus Aurelio,Ryan Roberts,Marcus Aurelio,Lightweight Bout,Submission,1,0:16,3 Rnd (5-5-5),Tim Mills
7241,Manvel Gamburyan,Jeff Cox,Manvel Gamburyan,Lightweight Bout,Submission,1,1:41,3 Rnd (5-5-5),Steve Mazzagatti
7242,Clay Guida,Samy Schiavo,Clay Guida,Lightweight Bout,KO/TKO,1,4:15,3 Rnd (5-5-5),Tim Mills
7243,George Sotiropoulos,Roman Mitichyan,George Sotiropoulos,Welterweight Bout,KO/TKO,2,2:24,3 Rnd (5-5-5),Adam Martinez
7244,Anthony Johnson,Tommy Speer,Anthony Johnson,Welterweight Bout,KO/TKO,1,0:51,3 Rnd (5-5-5),Tim Mills
7245,Anderson Silva,Dan Henderson,Anderson Silva,UFC Middleweight Title Bout,Submission,2,4:52,5 Rnd (5-5-5-5-5),Herb Dean
7246,Heath Herring,Cheick Kongo,Heath Herring,Heavyweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Dan Miragliotta
7247,Chris Leben,Alessio Sakara,Chris Leben,Middleweight Bout,KO/TKO,1,3:16,3 Rnd (5-5-5),Herb Dean
7248,Yushin Okami,Evan Tanner,Yushin Okami,Middleweight Bout,KO/TKO,2,3:00,3 Rnd (5-5-5),Mark Matheny
7249,Jon Fitch,Chris Wilson,Jon Fitch,Welterweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Jerry Krysz
7250,Andrei Arlovski,Jake O'Brien,Andrei Arlovski,Heavyweight Bout,KO/TKO,2,4:17,3 Rnd (5-5-5),Mark Matheny
7251,Luigi Fioravanti,Luke Cummo,Luigi Fioravanti,Welterweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Dan Miragliotta
7252,Josh Koscheck,Dustin Hazelett,Josh Koscheck,Welterweight Bout,KO/TKO,2,1:24,3 Rnd (5-5-5),Herb Dean
7253,Diego Sanchez,David Bielkheden,Diego Sanchez,Welterweight Bout,KO/TKO,1,4:43,3 Rnd (5-5-5),Jerry Krysz
7254,Jorge Gurgel,John Halverson,Jorge Gurgel,Lightweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Dan Miragliotta
7255,Antonio Rodrigo Nogueira,Tim Sylvia,Antonio Rodrigo Nogueira,UFC Interim Heavyweight Title Bout,Submission,3,1:28,5 Rnd (5-5-5-5-5),Herb Dean
7256,Frank Mir,Brock Lesnar,Frank Mir,Heavyweight Bout,Submission,1,1:30,3 Rnd (5-5-5),Steve Mazzagatti
7257,Nate Marquardt,Jeremy Horn,Nate Marquardt,Middleweight Bout,Submission,2,1:37,3 Rnd (5-5-5),Yves Lavigne
7258,Ricardo Almeida,Rob Yundt,Ricardo Almeida,Middleweight Bout,Submission,1,1:08,3 Rnd (5-5-5),Herb Dean
7259,Tyson Griffin,Gleison Tibau,Tyson Griffin,Lightweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Steve Mazzagatti
7260,Chris Lytle,Kyle Bradley,Chris Lytle,Welterweight Bout,KO/TKO,1,0:33,3 Rnd (5-5-5),Yves Lavigne
7261,Tim Boetsch,David Heath,Tim Boetsch,Light Heavyweight Bout,KO/TKO,1,4:52,3 Rnd (5-5-5),Herb Dean
7262,Marvin Eastman,Terry Martin,Marvin Eastman,Middleweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Yves Lavigne
7263,Rob Emerson,Keita Nakamura,Rob Emerson,Lightweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Steve Mazzagatti
7264,Mike Swick,Joshua Burkman,Mike Swick,Welterweight Bout,Decision - Majority,3,5:00,3 Rnd (5-5-5),Steve Mazzagatti
7265,Patrick Cote,Drew McFedries,Patrick Cote,Middleweight Bout,KO/TKO,1,1:44,3 Rnd (5-5-5),Herb Dean
7266,Thiago Tavares,Michihiro Omigawa,Thiago Tavares,Lightweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Josh Rosenthal
7267,Nate Diaz,Alvin Robinson,Nate Diaz,Lightweight Bout,Submission,1,3:39,3 Rnd (5-5-5),Steve Mazzagatti
7268,Kurt Pellegrino,Alberto Crane,Kurt Pellegrino,Lightweight Bout,KO/TKO,2,1:55,3 Rnd (5-5-5),Herb Dean
7269,Gray Maynard,Dennis Siver,Gray Maynard,Lightweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Josh Rosenthal
